确诊时间,省份,累计确诊,卫健委累计确诊,是否一致,累计出院,卫健委累计出院,是否一致,累计死亡,卫健委累计死亡,是否一致
1月22日,湖北,69,0,否,是,8,0,否
1月23日,湖北,105,0,否,否,7,0,否
1月24日,湖北,180,0,否,否,15,0,否
1月25日,湖北,323,0,否,否,13,0,否
1月26日,湖北,371,0,否,否,24,0,否
1月27日,湖北,1291,0,否,否,24,0,否
1月28日,湖北,840,0,否,否,25,0,否
1月29日,湖北,1032,0,否,否,37,0,否
1月30日,湖北,1220,0,否,否,42,0,否
1月31日,湖北,1347,0,否,否,45,0,否
2月1日,湖北,1921,0,否,否,45,0,否
2月2日,湖北,2103,0,否,否,56,0,否
2月3日,湖北,2345,0,否,否,64,0,否
2月4日,湖北,3156,0,否,否,65,0,否
2月5日,湖北,2987,0,否,否,70,0,否
2月6日,湖北,2447,0,否,否,69,0,否
2月7日,湖北,2841,0,否,否,81,0,否
2月8日,湖北,2147,6,否,否,81,6,否
1月10日,湖南,0,0,是,是,0,0,是
1月11日,湖南,0,0,是,是,0,0,是
1月12日,湖南,0,0,是,是,0,0,是
1月13日,湖南,0,0,是,是,0,0,是
1月14日,湖南,0,0,是,是,0,0,是
1月15日,湖南,0,0,是,是,0,0,是
1月16日,湖南,0,0,是,是,0,0,是
1月17日,湖南,0,0,是,是,0,0,是
1月18日,湖南,0,0,是,是,0,0,是
1月19日,湖南,0,0,是,是,0,0,是
1月20日,湖南,0,0,是,是,0,0,是
1月21日,湖南,1,0,否,是,0,0,是
1月22日,湖南,8,0,否,是,0,0,是
1月23日,湖南,15,0,否,是,0,0,是
1月24日,湖南,19,0,否,是,0,0,是
1月25日,湖南,26,0,否,是,0,0,是
1月26日,湖南,31,0,否,是,0,0,是
1月27日,湖南,43,0,否,是,0,0,是
1月28日,湖南,78,0,否,是,0,0,是
1月29日,湖南,56,0,否,是,0,0,是
1月30日,湖南,55,0,否,否,0,0,是
1月31日,湖南,57,0,否,否,0,0,是
2月1日,湖南,74,0,否,否,0,0,是
2月2日,湖南,58,0,否,否,0,0,是
2月3日,湖南,72,0,否,否,0,0,是
2月4日,湖南,68,0,否,否,0,0,是
2月5日,湖南,50,0,否,否,0,0,是
2月6日,湖南,61,0,否,否,0,0,是
2月7日,湖南,31,0,否,否,0,0,是
2月8日,湖南,35,6,否,否,1,6,否
1月10日,吉林,0,0,是,是,0,0,是
1月11日,吉林,0,0,是,是,0,0,是
